id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
145644535,47ec9f20-f4c2-4705-98f8-f1009d9bb380,2023-01-01 15:25:33-08:00,2023-01-01,2023-01-01 23:25:33 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:54:44 UTC,2023-01-16 19:52:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644535,https://inaturalist-open-data.s3.amazonaws.com/photos/250213580/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9798704006,-116.3624532941,5,,,,29039,obscured,,true,,,Hairy Sand Verbena,Abronia villosa villosa,Hairy Sand Verbena,Plantae,50166
145644569,2bff973c-3e38-4fb1-9974-e1b693ae1f01,2023-01-01 15:23:33-08:00,2023-01-01,2023-01-01 23:23:33 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:55:06 UTC,2023-01-16 19:52:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644569,https://inaturalist-open-data.s3.amazonaws.com/photos/250213618/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.8578426265,-116.2599142549,8,,,,29039,obscured,,true,,,Encelia frutescens frutescens,Encelia frutescens frutescens,,Plantae,240500
145644618,02a0fb0a-d951-488c-9f49-071728f59424,2023-01-01 15:14:46-08:00,2023-01-01,2023-01-01 23:14:46 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:55:35 UTC,2023-01-16 19:52:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644618,https://inaturalist-open-data.s3.amazonaws.com/photos/250213693/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9644128472,-116.2086384429,14,,,,29039,obscured,,true,,,California shieldpod,Dithyrea californica,California shieldpod,Plantae,76672
145644645,c9bbe138-43f2-408f-814e-f49fb639de49,2023-01-01 15:01:54-08:00,2023-01-01,2023-01-01 23:01:54 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:56:38 UTC,2025-03-17 03:21:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644645,https://inaturalist-open-data.s3.amazonaws.com/photos/250213816/medium.jpg,,"","",1,0,false,3,"California, US",32.9482300983,-116.2741507192,4,,,,29039,obscured,,true,,,indigo-bush,Psorodendron schottii,indigo-bush,Plantae,1613593
145644721,a8f43c07-04da-4645-80de-8c80df018157,2023-01-01 14:57:12-08:00,2023-01-01,2023-01-01 22:57:12 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:57:50 UTC,2023-01-16 19:52:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644721,https://inaturalist-open-data.s3.amazonaws.com/photos/250213994/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9233572265,-116.3392912156,4,,,,29039,obscured,,true,,,Chylismia claviformis peirsonii,Chylismia claviformis peirsonii,,Plantae,79726
145644738,0c3bf1cf-9a9b-43f7-ad08-8a85bf7a31e5,2023-01-01 14:56:25-08:00,2023-01-01,2023-01-01 22:56:25 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:58:25 UTC,2024-11-24 20:27:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644738,https://inaturalist-open-data.s3.amazonaws.com/photos/250214070/medium.jpg,,"","",1,0,false,3,"Anza-Borrego Desert, US-CA, US",32.8437438145,-116.2408361268,4,,,,29039,obscured,open,true,,,desert agave,Agave deserti,desert agave,Plantae,75296
145644754,72179cd4-26cd-4dcd-b54c-0a00b4641f15,2023-01-01 14:55:48-08:00,2023-01-01,2023-01-01 22:55:48 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 05:59:00 UTC,2023-01-16 19:52:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644754,https://inaturalist-open-data.s3.amazonaws.com/photos/250214139/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.8105976179,-116.3693959545,4,,,,29039,obscured,,true,,,desert lavender,Condea emoryi,desert lavender,Plantae,489286
145644804,25349035-e2e4-44a9-9659-3387a6b5de38,2023-01-01 14:50:23-08:00,2023-01-01,2023-01-01 22:50:23 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:00:27 UTC,2023-11-11 02:05:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644804,https://inaturalist-open-data.s3.amazonaws.com/photos/250214320/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert, US-CA, US",32.825634574,-116.2084795954,387,,,,29039,obscured,,true,,,Saharan Mustard,Brassica tournefortii,Saharan Mustard,Plantae,75870
145644819,132052f8-ab2f-48a5-a8c6-8f9ef502e49d,2023-01-01 14:46:07-08:00,2023-01-01,2023-01-01 22:46:07 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:00:55 UTC,2023-01-16 19:52:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644819,https://inaturalist-open-data.s3.amazonaws.com/photos/250214381/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.8295840659,-116.3085686756,6,,,,29039,obscured,open,true,,,Creosote Bush,Larrea tridentata,Creosote Bush,Plantae,68205
145644834,4ac0775e-65d4-4980-812e-3e24ac4bc1a7,2023-01-01 14:45:06-08:00,2023-01-01,2023-01-01 22:45:06 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:01:26 UTC,2023-01-16 19:52:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644834,https://inaturalist-open-data.s3.amazonaws.com/photos/250214428/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert, US-CA, US",32.811413714,-116.3172824817,6,,,,29039,obscured,open,true,,,Arizona lupine,Lupinus arizonicus,Arizona lupine,Plantae,69421
145644878,ca823a5a-513d-4c3e-bb6d-c612590dde06,2023-01-01 14:37:16-08:00,2023-01-01,2023-01-01 22:37:16 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:02:03 UTC,2023-01-16 19:52:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644878,https://inaturalist-open-data.s3.amazonaws.com/photos/250214497/medium.jpg,,"","",3,0,false,3,"California, US",32.8124972752,-116.2706872405,4,,,,29039,obscured,open,true,,,Fouquieria splendens splendens,Fouquieria splendens splendens,,Plantae,79854
145644979,229b16d4-bd3d-446d-baf8-b62354e18142,2023-01-01 13:21:18-08:00,2023-01-01,2023-01-01 21:21:18 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:03:14 UTC,2025-10-14 01:50:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644979,https://inaturalist-open-data.s3.amazonaws.com/photos/250214593/medium.jpg,,"","",4,0,false,3,"California, US",32.9558285642,-116.3155880444,4,,,,29039,obscured,open,true,,,Teddybear Cholla,Cylindropuntia bigelovii,Teddybear Cholla,Plantae,49351
145644989,18dd2162-936e-4243-a720-c257f0b1be46,2023-01-01 14:34:39-08:00,2023-01-01,2023-01-01 22:34:39 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:03:47 UTC,2023-04-16 01:10:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145644989,https://inaturalist-open-data.s3.amazonaws.com/photos/250214631/medium.jpg,,"","",4,0,false,3,"Anza-Borrego Desert, US-CA, US",32.8897590488,-116.2052327641,8,,,,29039,obscured,open,true,,,Opuntia basilaris basilaris,Opuntia basilaris basilaris,beavertail cactus,Plantae,81156
145645039,a29a17e5-7c3a-4a18-be81-a525d0d64400,2023-01-01 14:33:26-08:00,2023-01-01,2023-01-01 22:33:26 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:04:55 UTC,2023-01-16 19:52:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145645039,https://inaturalist-open-data.s3.amazonaws.com/photos/250214756/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9655855359,-116.3559590725,6,,,,29039,obscured,,true,,,Petalonyx thurberi thurberi,Petalonyx thurberi thurberi,,Plantae,80109
145645064,82ae52cd-6924-4526-90b9-4f3921906c1d,2023-01-01 14:32:40-08:00,2023-01-01,2023-01-01 22:32:40 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:05:23 UTC,2023-01-16 19:52:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145645064,https://inaturalist-open-data.s3.amazonaws.com/photos/250214802/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9353723699,-116.3503025769,4,,,,29039,obscured,,true,,,Emory's rockdaisy,Perityle emoryi,Emory's rockdaisy,Plantae,78445
145645144,13722eb5-86a4-4ab4-a8f0-260d8426212b,2023-01-01 14:32:05-08:00,2023-01-01,2023-01-01 22:32:05 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:06:01 UTC,2023-01-16 19:52:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145645144,https://inaturalist-open-data.s3.amazonaws.com/photos/250214878/medium.jpg,,"","",1,0,false,3,"Anza-Borrego Desert, US-CA, US",32.8061493668,-116.2957642928,15,,,,29039,obscured,,true,,,desert thorn-apple,Datura discolor,desert thorn-apple,Plantae,76608
145645177,6c1f5670-1e55-483c-a4cd-1a4f58e5fbc3,2023-01-01 14:31:26-08:00,2023-01-01,2023-01-01 22:31:26 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:06:30 UTC,2023-01-16 19:52:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145645177,https://inaturalist-open-data.s3.amazonaws.com/photos/250214957/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9869486923,-116.3546327829,4,,,,29039,obscured,,true,,,Hairy Desertsunflower,Geraea canescens,Desert Sunflower,Plantae,77248
145645215,3d73e42b-1c7b-496b-9991-cd9328fb4c88,2023-01-01 14:31:02-08:00,2023-01-01,2023-01-01 22:31:02 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:07:28 UTC,2023-01-16 19:52:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145645215,https://inaturalist-open-data.s3.amazonaws.com/photos/250215041/medium.jpg,,"","",1,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9488436573,-116.2494174872,5,,,,29039,obscured,,true,,,narrow-leaved cryptantha,Johnstonella angustifolia,narrow-leaved cryptantha,Plantae,770224
145645242,6e4b0e40-1b75-4917-8bcf-c2ea0f8c018b,2023-01-01 14:30:01-08:00,2023-01-01,2023-01-01 22:30:01 UTC,Pacific Time (US & Canada),100254,dfrohlich,Danielle Frohlich,2023-01-02 06:08:00 UTC,2023-01-16 19:52:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145645242,https://inaturalist-open-data.s3.amazonaws.com/photos/250215071/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert, US-CA, US",32.9052653981,-116.3387811435,4,,,,29039,obscured,open,true,,,Desert Needles,Palafoxia arida arida,Desert Needles,Plantae,81172
145646320,8e5c5e6f-1e95-486f-afaa-015c6484d80d,2023-01-01 15:23:36-08:00,2023-01-01,2023-01-01 23:23:36 UTC,Pacific Time (US & Canada),4690718,crispy_kaiju,Crispy Kaiju,2023-01-02 06:34:40 UTC,2024-02-11 10:33:30 UTC,research,,https://www.inaturalist.org/observations/145646320,https://static.inaturalist.org/photos/250216898/medium.jpg,,"","",1,0,false,3,"Satellite Blvd, San Diego, CA, US",32.5688866667,-117.0989083333,4,,,,4,,,false,,,musk stork's-bill,Erodium moschatum,musk stork's-bill,Plantae,57092
145646564,5b93c8dc-e543-4918-86c4-5050d8def336,2023-01-01 14:19:05-08:00,2023-01-01,2023-01-01 22:19:05 UTC,Pacific Time (US & Canada),2620981,joedoyle1,Joe Doyle,2023-01-02 06:44:00 UTC,2023-01-02 16:59:19 UTC,research,,https://www.inaturalist.org/observations/145646564,https://static.inaturalist.org/photos/250217571/medium.jpg,,"","",1,0,false,3,"Hart Dr, San Diego, CA, US",32.7670033333,-117.1026471667,,,,,,,,false,,,blue elder,Sambucus cerulea,blue elder,Plantae,143799
145648337,e6376cad-4db1-4e31-9869-893792fc082b,2023-01-01 23:34:55-08:00,2023-01-01,2023-01-02 07:34:55 UTC,Pacific Time (US & Canada),3966459,yooshmaster,Christopher,2023-01-02 07:39:23 UTC,2023-01-04 20:11:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145648337,https://inaturalist-open-data.s3.amazonaws.com/photos/250221444/medium.jpg,,"","",2,0,false,3,"Rippey St, El Cajon, CA, US",32.8095283333,-116.9962616667,4,,,,4,,,false,,,Milk Snail,Otala lactea,Milk Snail,Mollusca,202861
145671564,e658028d-d037-4a0e-b6bd-f23a78ea01a8,2023-01-01 14:09:05,2023-01-01,2023-01-01 22:09:05 UTC,Pacific Time (US & Canada),4432194,dmg16,,2023-01-02 15:56:00 UTC,2023-01-02 19:27:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145671564,https://inaturalist-open-data.s3.amazonaws.com/photos/250265510/medium.jpeg,,"",,3,1,false,2,"San Diego County, US-CA, US",32.8842787448,-117.1249190962,1145,,,,29039,,obscured,true,gps,gps,Green Garden Snail,Cantareus apertus,Green Garden Snail,Mollusca,96707
145705074,8af183e7-e674-4d4b-b3c5-893443c69af5,2023-01-01 13:39:14-08:00,2023-01-01,2023-01-01 21:39:14 UTC,Pacific Time (US & Canada),4939627,acrl1258,,2023-01-02 23:14:57 UTC,2023-01-03 20:50:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145705074,https://inaturalist-open-data.s3.amazonaws.com/photos/250331023/medium.jpg,,"","",3,1,false,3,"Tamarack Resort, Carlsbad, CA, US",33.1470138333,-117.3460083333,5,,,,5,,open,false,,,Royal Tern,Thalasseus maximus,Royal Tern,Aves,144539
145715417,6246bf72-58cd-45f1-a300-ce1417b5dc29,2023/01/01 12:15 PM,2023-01-01,2023-01-01 20:15:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:44 UTC,2024-02-20 00:57:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715417,https://inaturalist-open-data.s3.amazonaws.com/photos/250350122/medium.jpeg,,"",,3,0,false,,"San Diego County, US-CA, US",33.0639418696,-117.3424845761,4,,,,29012,,obscured,true,,,Coast Barrel cactus,Ferocactus viridescens viridescens,Coast Barrel cactus,Plantae,1054300
145715419,8f652b4b-238f-44b3-b64c-739ef2b9d6b5,2023/01/01 12:24 PM,2023-01-01,2023-01-01 20:24:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:45 UTC,2023-01-04 05:37:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715419,https://inaturalist-open-data.s3.amazonaws.com/photos/250350157/medium.jpeg,,"",,2,0,false,,"San Elijo Lagoon Ecological Reserve, San Diego, California, United States",33.0125611111,-117.2744666667,4,,,,4,,,false,,,Alkali Heath,Frankenia salina,Alkali Heath,Plantae,58168
145715420,37dcf0c6-9aa0-49a4-8205-eaaaa5af4af7,2023/01/01 12:24 PM,2023-01-01,2023-01-01 20:24:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:45 UTC,2023-01-04 05:37:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715420,https://inaturalist-open-data.s3.amazonaws.com/photos/250350188/medium.jpeg,,"",,1,0,false,,"San Elijo Lagoon Ecological Reserve, San Diego, California, United States",33.0125277778,-117.2744666667,4,,,,4,,,false,,,Coastal Goldenbush,Isocoma menziesii,Coastal Goldenbush,Plantae,77511
145715421,a0671fe8-fc4c-4da2-8f08-0ee31cb97e1f,2023/01/01 12:41 PM,2023-01-01,2023-01-01 20:41:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:46 UTC,2025-01-14 04:44:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715421,https://inaturalist-open-data.s3.amazonaws.com/photos/250350238/medium.jpeg,,"",,3,1,false,,"San Elijo Lagoon Ecological Reserve, San Diego, California, United States",33.0062944444,-117.2759166667,4,,,,4,,,false,,,Slender Iceplant,Mesembryanthemum nodiflorum,Slender Iceplant,Plantae,71191
145715423,21eeed77-ab46-4d2e-a8c6-6ee0885d2bb1,2023/01/01 12:42 PM,2023-01-01,2023-01-01 20:42:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:46 UTC,2023-01-04 05:37:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715423,https://inaturalist-open-data.s3.amazonaws.com/photos/250350252/medium.jpeg,,"",,2,0,false,,"San Elijo Lagoon Ecological Reserve, San Diego, California, United States",33.0062833333,-117.2758944444,4,,,,4,,,false,,,alkali heliotrope,Heliotropium curassavicum,alkali heliotrope,Plantae,58058
145715424,2ba2becf-f9f5-4ab6-9935-a716c2b82e2b,2023/01/01 12:48 PM,2023-01-01,2023-01-01 20:48:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:47 UTC,2023-01-04 05:37:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715424,https://inaturalist-open-data.s3.amazonaws.com/photos/250350296/medium.jpeg,,"",,1,0,false,,"San Elijo Lagoon Ecological Reserve, San Diego, California, United States",33.0035472222,-117.2751472222,4,,,,4,,,false,,,western ragweed,Ambrosia psilostachya,western ragweed,Plantae,60129
145715425,f037c5f2-9f9b-404b-b3be-e306e5964e3a,2023/01/01 12:42 PM,2023-01-01,2023-01-01 20:42:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:47 UTC,2023-01-04 05:37:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715425,https://inaturalist-open-data.s3.amazonaws.com/photos/250350276/medium.jpeg,,"",,1,0,false,,"San Elijo Lagoon Ecological Reserve, San Diego, California, United States",33.0062138889,-117.2758722222,4,,,,4,,,false,,,big saltbush,Atriplex lentiformis,big saltbush,Plantae,58118
145715426,a25946f4-cfbb-4272-9c50-ca5e029f0858,2023/01/01 12:49 PM,2023-01-01,2023-01-01 20:49:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:47 UTC,2023-01-04 05:36:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715426,https://inaturalist-open-data.s3.amazonaws.com/photos/250350325/medium.jpeg,,"",,2,0,false,,"San Diego, California, United States",33.0036472222,-117.275375,4,,,,4,,,false,,,Coastal Goldenbush,Isocoma menziesii,Coastal Goldenbush,Plantae,77511
145715427,86050e2c-23f9-4a1b-93a5-453bd99fbbe9,2023/01/01 12:53 PM,2023-01-01,2023-01-01 20:53:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:48 UTC,2023-05-20 02:26:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715427,https://inaturalist-open-data.s3.amazonaws.com/photos/250350369/medium.jpeg,,"",,3,0,false,,"San Diego County, US-CA, US",33.0773921567,-117.236898038,4,,,,29012,,obscured,true,,,Bergerocactus emoryi,Bergerocactus emoryi,Golden-spined Cereus,Plantae,75759
145715428,569d5f45-0eee-4926-b38e-15b72a55100b,2023/01/01 12:55 PM,2023-01-01,2023-01-01 20:55:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:48 UTC,2023-11-25 10:44:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715428,https://inaturalist-open-data.s3.amazonaws.com/photos/250350432/medium.jpeg,,"",,1,0,false,,"San Diego, California, United States",33.0017194444,-117.2758416667,4,,,,4,,,false,,,Southern California Milkvetch,Astragalus trichopodus lonchus,Southern California Milkvetch,Plantae,80444
145715430,48b74ad8-150f-49fb-ba85-0511423a1fd5,2023/01/01 1:16 PM,2023-01-01,2023-01-01 21:16:00 UTC,Pacific Time (US & Canada),2504896,emerkt,E. Merkt,2023-01-03 01:33:49 UTC,2023-01-03 18:20:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145715430,https://inaturalist-open-data.s3.amazonaws.com/photos/250350474/medium.jpeg,,"",,1,0,false,,"Cardiff State Beach, San Diego, California, United States",33.0080555556,-117.2788555556,4,,,,4,,,false,,,beach suncup,Camissoniopsis cheiranthifolia,beach suncup,Plantae,75976
145724248,80aabaae-8d7a-4dcd-a996-c95596bdbf0c,2023-01-01 16:06:32-08:00,2023-01-01,2023-01-02 00:06:32 UTC,Pacific Time (US & Canada),4268148,sorrykb,Kat B,2023-01-03 03:28:47 UTC,2023-11-10 22:27:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145724248,https://static.inaturalist.org/photos/250368884/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2677047972,-116.4087461757,58,,,,58,,open,false,,,Cylindropuntia ganderi ganderi,Cylindropuntia ganderi ganderi,,Plantae,314258
145724782,b1755b83-888b-4b20-8458-9ef2f0782e89,2023-01-01 16:13:11-08:00,2023-01-01,2023-01-02 00:13:11 UTC,Pacific Time (US & Canada),4268148,sorrykb,Kat B,2023-01-03 03:38:18 UTC,2023-03-20 05:31:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145724782,https://static.inaturalist.org/photos/250370107/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2670836282,-116.4092261224,259,,,,259,,,false,,,Brittlebush,Encelia farinosa,Brittlebush,Plantae,49339
145724812,f07e27d7-a7da-49d0-b00c-097e57d407b5,2023-01-01 16:18:12-08:00,2023-01-01,2023-01-02 00:18:12 UTC,Pacific Time (US & Canada),4268148,sorrykb,Kat B,2023-01-03 03:39:13 UTC,2023-03-20 05:31:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145724812,https://static.inaturalist.org/photos/250370223/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2672775312,-116.4092838468,259,,,,259,,,false,,,Emory's rockdaisy,Perityle emoryi,Emory's rockdaisy,Plantae,78445
145725085,d9147d3b-1bb0-447d-95ef-a080d1ed1f69,2023-01-01 16:18:31-08:00,2023-01-01,2023-01-02 00:18:31 UTC,Pacific Time (US & Canada),4268148,sorrykb,Kat B,2023-01-03 03:42:05 UTC,2023-03-20 05:31:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145725085,https://static.inaturalist.org/photos/250370902/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.267124655,-116.4106790903,259,,,,259,,,false,,,yellowhead,Trichoptilium incisum,yellowhead,Plantae,79394
145725276,c3bdb27b-1a7e-457e-bead-6da89d003efe,2023-01-01 16:25:12-08:00,2023-01-01,2023-01-02 00:25:12 UTC,Pacific Time (US & Canada),4268148,sorrykb,Kat B,2023-01-03 03:46:20 UTC,2023-03-20 05:31:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145725276,https://static.inaturalist.org/photos/250370990/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2644171673,-116.4115797996,259,,,,259,,,false,,,Emory's rockdaisy,Perityle emoryi,Emory's rockdaisy,Plantae,78445
145725445,493f43c1-16f8-4ba6-b616-cc1a7a8cd543,2023-01-01 16:27:24-08:00,2023-01-01,2023-01-02 00:27:24 UTC,Pacific Time (US & Canada),4268148,sorrykb,Kat B,2023-01-03 03:50:41 UTC,2023-03-20 05:31:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145725445,https://static.inaturalist.org/photos/250372711/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2658642731,-116.4105633101,259,,,,259,,,false,,,desert thorn-apple,Datura discolor,desert thorn-apple,Plantae,76608
145741554,c7cd63dd-05df-49c9-9a67-23bc5365522c,2023-01-01 16:30:02-08:00,2023-01-01,2023-01-02 00:30:02 UTC,Pacific Time (US & Canada),1418067,smfang,"",2023-01-03 09:24:25 UTC,2025-01-15 05:09:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145741554,https://inaturalist-open-data.s3.amazonaws.com/photos/250402798/medium.jpg,,"","",1,0,false,3,"Elfin Forest Rd E, San Marcos, CA, US",33.0982861667,-117.1989366667,35,,,,35,,,false,,,Common Cotula,Cotula australis,Common Cotula,Plantae,53025
145741695,a613f7f6-ab19-4b0f-a9e9-fd346ea47b3b,2023-01-01 16:34:06-08:00,2023-01-01,2023-01-02 00:34:06 UTC,Pacific Time (US & Canada),1418067,smfang,"",2023-01-03 09:24:59 UTC,2023-01-03 18:16:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145741695,https://inaturalist-open-data.s3.amazonaws.com/photos/250402821/medium.jpg,,"","",2,0,false,3,"Kenwood Pl, San Marcos, CA, US",33.0979416667,-117.1962283333,2,,,,2,,,false,,,California sagebrush,Artemisia californica,California sagebrush,Plantae,53357
145741729,622bce86-59d2-43da-ac62-eeed713f7eb6,2023-01-01 16:34:50-08:00,2023-01-01,2023-01-02 00:34:50 UTC,Pacific Time (US & Canada),1418067,smfang,"",2023-01-03 09:25:18 UTC,2023-01-03 18:16:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145741729,https://inaturalist-open-data.s3.amazonaws.com/photos/250402847/medium.jpg,,"","",2,0,false,3,"Kenwood Pl, San Marcos, CA, US",33.0979111667,-117.1961533333,4,,,,4,,open,false,,,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009
145741740,60a51b6d-9ae4-41a8-b24e-7aaba71df30e,2023-01-01 16:35:36-08:00,2023-01-01,2023-01-02 00:35:36 UTC,Pacific Time (US & Canada),1418067,smfang,"",2023-01-03 09:25:40 UTC,2023-01-03 18:16:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145741740,https://inaturalist-open-data.s3.amazonaws.com/photos/250402867/medium.jpg,,"","",1,0,false,3,"Calistoga Way, San Marcos, CA, US",33.0977361667,-117.19583,4,,,,4,,open,false,,,western sycamore,Platanus racemosa,western sycamore,Plantae,58231
